XAUUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
03/20/2025 20:00,3044.62,3046.67,3043.42,3046.35,173,0.06,
03/20/2025 16:00,3040.62,3045.93,3033.91,3044.75,413,0.14,
03/20/2025 12:00,3034.47,3042.29,3029.84,3040.61,614,0.20,
03/20/2025 08:00,3042.3,3046.34,3025.77,3034.36,-794,-0.26,
03/20/2025 04:00,3049.91,3057.31,3041.9,3042.19,-772,-0.25,
03/20/2025 00:00,3050.15,3056.05,3044.95,3049.9,-25,-0.01,
03/19/2025 20:00,3047.93,3050.97,3044.27,3049.99,206,0.07,
03/19/2025 16:00,3031.47,3051.72,3029.3,3047.9,1643,0.54,
03/19/2025 12:00,3038.97,3041.06,3025.91,3031.42,-755,-0.25,
03/19/2025 08:00,3036.01,3039.92,3022.49,3038.9,289,0.10,
03/19/2025 04:00,3036.15,3045.3,3034.18,3035.9,-25,-0.01,
03/19/2025 00:00,3031.59,3038.9,3027.34,3036.3,471,0.16,
03/18/2025 20:00,3035.43,3035.96,3031.36,3031.74,-369,-0.12,
03/18/2025 16:00,3031.57,3038.03,3029.75,3035.34,377,0.12,
03/18/2025 12:00,3026.85,3038.1,3024.5,3031.62,477,0.16,
03/18/2025 08:00,3016.52,3029.62,3016.49,3026.75,1023,0.34,
03/18/2025 04:00,3011.3,3018.84,3006.19,3016.49,519,0.17,
03/18/2025 00:00,2999.63,3014.81,2999.43,3011.32,1169,0.39,
03/17/2025 20:00,3000.02,3002.78,2999.39,2999.66,-36,-0.01,
03/17/2025 16:00,2997.07,3000.86,2992.94,3000.11,304,0.10,
03/17/2025 12:00,2997.51,3000.41,2984.68,2997.18,-33,-0.01,
03/17/2025 08:00,2985.54,3001.07,2983.09,2997.46,1192,0.40,
03/17/2025 04:00,2986.95,2990.7,2982.27,2985.57,-138,-0.05,
03/17/2025 00:00,2989.97,2993.13,2985.46,2986.94,-303,-0.10,
03/16/2025 20:00,2984.59,2994.14,2983.87,2990.06,547,0.18,
03/14/2025 20:00,2983.95,2988.68,2981.72,2988.32,437,0.15,
03/14/2025 16:00,2984.62,2990.4,2982.23,2984.05,-57,-0.02,
03/14/2025 12:00,2993.7,2999.55,2978.34,2984.64,-906,-0.30,
03/14/2025 08:00,2986.79,3004.82,2985.15,2993.46,667,0.22,
03/14/2025 04:00,2992.61,2993.93,2980.79,2986.92,-569,-0.19,
03/14/2025 00:00,2986.44,2992.74,2981.87,2992.6,616,0.21,
03/13/2025 20:00,2982.9,2989.89,2981.25,2986.44,354,0.12,
03/13/2025 16:00,2977.89,2985.48,2976.4,2982.86,497,0.17,
03/13/2025 12:00,2946.14,2978.31,2939,2977.67,3153,1.06,
03/13/2025 08:00,2935.31,2948.83,2934.89,2946.15,1084,0.37,
03/13/2025 04:00,2945.62,2946.32,2932.72,2935.17,-1045,-0.36,
03/13/2025 00:00,2938.04,2947.02,2936.35,2945.69,765,0.26,
03/12/2025 20:00,2931.23,2939.41,2930.83,2938.05,682,0.23,
