XAUUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
07/11/2024 00:00,2372.52,2423.78,2371.48,2415.92,4340,1.80,
07/10/2024 00:00,2365.2,2386.25,2363.51,2372.62,742,0.31,
07/09/2024 00:00,2362.14,2368.49,2350.3,2365.01,287,0.12,
07/08/2024 00:00,2385.89,2390.58,2350.7,2361.65,-2424,-1.03,
07/05/2024 00:00,2356.73,2392.72,2355.98,2391.14,3441,1.44,
07/04/2024 00:00,2358.76,2362.34,2350.69,2356.35,-241,-0.10,
07/03/2024 00:00,2330.92,2364.57,2326.6,2359.0,2808,1.19,
07/02/2024 00:00,2332.43,2336.2,2319.3,2330.08,-235,-0.10,
07/01/2024 00:00,2324.86,2338.14,2318.27,2332.09,723,0.31,
06/28/2024 00:00,2327.48,2339.25,2319.04,2326.15,-133,-0.06,
06/27/2024 00:00,2298.36,2330.71,2296.3,2327.46,2910,1.25,
06/26/2024 00:00,2319.79,2322.82,2294.26,2298.16,-2163,-0.94,
06/25/2024 00:00,2330.21,2336.93,2315.73,2319.83,-1038,-0.45,
06/24/2024 00:00,2318.59,2334.5,2317.1,2330.66,1207,0.52,
06/21/2024 00:00,2360.95,2368.58,2317.15,2319.04,-4191,-1.81,
06/20/2024 00:00,2329.23,2365.1,2327.4,2360.66,3143,1.33,
06/19/2024 00:00,2328.48,2334.76,2323.87,2329.24,76,0.03,
06/18/2024 00:00,2321.34,2332.63,2306.4,2328.24,690,0.30,
06/17/2024 00:00,2327.74,2328.57,2309.73,2320.76,-698,-0.30,
06/14/2024 00:00,2302.72,2336.2,2301.5,2332.3,2958,1.27,
06/13/2024 00:00,2319.97,2325.88,2295.9,2302.16,-1781,-0.77,
06/12/2024 00:00,2314.9,2341.16,2310.88,2320.46,556,0.24,
06/11/2024 00:00,2310.0,2319.75,2297.9,2314.86,486,0.21,
06/10/2024 00:00,2298.34,2313.5,2287.74,2309.88,1154,0.50,
06/07/2024 00:00,2376.64,2387.49,2286.0,2293.51,-8313,-3.62,
06/06/2024 00:00,2355.26,2378.17,2353.92,2376.68,2142,0.90,
06/05/2024 00:00,2328.86,2357.23,2325.84,2354.98,2612,1.11,
06/04/2024 00:00,2350.55,2352.32,2316.02,2328.66,-2189,-0.94,
06/03/2024 00:00,2326.04,2354.29,2314.85,2350.39,2435,1.04,
05/31/2024 00:00,2343.23,2359.33,2320.38,2325.76,-1747,-0.75,
05/30/2024 00:00,2338.11,2350.99,2322.58,2343.72,561,0.24,
05/29/2024 00:00,2359.59,2361.03,2334.8,2338.59,-2100,-0.90,
05/28/2024 00:00,2352.35,2363.41,2339.9,2359.94,759,0.32,
05/27/2024 00:00,2336.93,2358.25,2334.54,2352.27,1534,0.65,
05/24/2024 00:00,2331.81,2347.08,2325.44,2333.04,123,0.05,
05/23/2024 00:00,2382.21,2383.53,2327.33,2331.82,-5039,-2.16,
05/22/2024 00:00,2421.81,2426.13,2374.99,2382.22,-3959,-1.66,
05/21/2024 00:00,2425.75,2433.48,2406.89,2421.51,-424,-0.18,
05/20/2024 00:00,2419.44,2449.93,2409.62,2426.12,668,0.28,
05/17/2024 00:00,2378.18,2421.85,2373.6,2414.02,3584,1.48,
05/16/2024 00:00,2391.57,2397.07,2371.04,2378.03,-1354,-0.57,
05/15/2024 00:00,2355.94,2391.76,2352.39,2391.66,3572,1.49,
05/14/2024 00:00,2338.14,2359.45,2334.6,2355.76,1762,0.75,
05/13/2024 00:00,2360.08,2364.38,2332.77,2338.26,-2182,-0.93,
05/10/2024 00:00,2346.7,2377.81,2346.1,2359.97,1327,0.56,
05/09/2024 00:00,2308.72,2348.29,2306.86,2346.57,3785,1.61,
05/08/2024 00:00,2315.96,2321.31,2304.29,2308.72,-724,-0.31,
05/07/2024 00:00,2327.86,2329.72,2310.2,2315.13,-1273,-0.55,
05/06/2024 00:00,2293.74,2331.82,2292.13,2325.64,3190,1.37,
05/03/2024 00:00,2304.26,2319.52,2278.5,2301.93,-233,-0.10,
05/02/2024 00:00,2324.49,2324.92,2285.63,2303.91,-2058,-0.89,
05/01/2024 00:00,2291.98,2327.31,2283.2,2320.41,2843,1.23,
04/30/2024 00:00,2333.01,2335.81,2285.26,2291.25,-4176,-1.82,
04/29/2024 00:00,2336.56,2346.24,2322.31,2333.06,-350,-0.15,
04/26/2024 00:00,2330.7,2351.93,2326.42,2337.48,678,0.29,
04/25/2024 00:00,2316.28,2344.47,2307.6,2330.65,1437,0.62,
04/24/2024 00:00,2323.32,2336.63,2311.5,2316.09,-723,-0.31,
04/23/2024 00:00,2333.17,2334.11,2291.81,2323.48,-969,-0.42,
04/22/2024 00:00,2386.84,2386.84,2325.22,2333.86,-5298,-2.27,
04/19/2024 00:00,2379.59,2417.22,2372.99,2390.01,1042,0.44,
04/18/2024 00:00,2368.53,2392.23,2364.44,2380.02,1149,0.48,
04/17/2024 00:00,2382.89,2395.27,2358.51,2367.73,-1516,-0.64,
04/16/2024 00:00,2380.83,2397.75,2362.28,2382.44,161,0.07,
