BTCUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
04/10/2025 10:45,81568.1,81770.7,81527.5,81726,157.9,0.19,
04/10/2025 10:30,81673,81867.7,81561,81603.3,-69.7,-0.09,
04/10/2025 10:15,82070.4,82083.9,81674,81684,-386.4,-0.47,
04/10/2025 10:00,82026,82101.3,81921,82012,-14,-0.02,
04/10/2025 09:45,81804.3,82048.8,81751,82034.3,230.0,0.28,
04/10/2025 09:30,81717,81986.3,81714,81805,88,0.11,
04/10/2025 09:15,81451.6,81873,81433,81765,313.4,0.38,
04/10/2025 09:00,81496.5,81586.3,81312,81451.6,-44.9,-0.06,
04/10/2025 08:45,81532,81692.1,81445,81510,-22,-0.03,
04/10/2025 08:30,81759.2,81759.2,81374,81537.1,-222.1,-0.27,
04/10/2025 08:15,81748.4,81829.9,81610,81678,-70.4,-0.09,
04/10/2025 08:00,81575.2,81806.3,81484,81730,154.8,0.19,
04/10/2025 07:45,81552.6,81756,81503,81575.2,22.6,0.03,
04/10/2025 07:30,81806,81806.7,81277,81544.6,-261.4,-0.32,
04/10/2025 07:15,82073,82132.7,81803,81806,-267,-0.33,
04/10/2025 07:00,82124.9,82241.7,82017,82064,-60.9,-0.07,
04/10/2025 06:45,81893.9,82162.6,81824,82140.3,246.4,0.30,
04/10/2025 06:30,82074.8,82103.3,81823,81881,-193.8,-0.24,
04/10/2025 06:15,82249,82274.6,82043,82079.7,-169.3,-0.21,
04/10/2025 06:00,82150,82345.4,82074,82255.8,105.8,0.13,
04/10/2025 05:45,82157.8,82225,82018,82150,-7.8,-0.01,
04/10/2025 05:30,82150.1,82222.7,82064,82157.8,7.7,0.01,
04/10/2025 05:15,82088,82191.1,82011,82150.1,62.1,0.08,
04/10/2025 05:00,82023.4,82123.1,81898,82100,76.6,0.09,
04/10/2025 04:45,81831.5,82031.9,81790,82026.6,195.1,0.24,
04/10/2025 04:30,81651.5,81887.6,81606,81812.5,161.0,0.20,
04/10/2025 04:15,81688.6,81841.8,81624,81624,-64.6,-0.08,
04/10/2025 04:00,81721.4,81911,81648,81662,-59.4,-0.07,
04/10/2025 03:45,81721.9,81786.7,81630,81731,9.1,0.01,
04/10/2025 03:30,81603.3,81781.5,81448,81705,101.7,0.12,
04/10/2025 03:15,81703,81774.5,81529,81596,-107,-0.13,
04/10/2025 03:00,82171,82213.7,81681,81728.9,-442.1,-0.54,
04/10/2025 02:45,82336,82357.9,82168,82195.9,-140.1,-0.17,
04/10/2025 02:30,82404,82473.1,82284,82339,-65,-0.08,
04/10/2025 02:15,82472,82535.9,82391,82439.6,-32.4,-0.04,
04/10/2025 02:00,82245.4,82498.3,82187,82472,226.6,0.27,
04/10/2025 01:45,82377.4,82465.4,82196,82244,-133.4,-0.16,
04/10/2025 01:30,82394.8,82467.8,82277,82359,-35.8,-0.04,
04/10/2025 01:15,82452,82566.5,82326,82394.8,-57.2,-0.07,
04/10/2025 01:00,82318,82584.1,82251,82461,143,0.17,
04/10/2025 00:45,82139.7,82376.6,82058.5,82318,178.3,0.22,
04/10/2025 00:30,82416.3,82477.7,82035,82141,-275.3,-0.34,
04/10/2025 00:15,82462.3,82584.4,82332.1,82407.9,-54.4,-0.07,
04/10/2025 00:00,82556.2,82721,82441.5,82441.5,-114.7,-0.14,
04/09/2025 23:45,82729.9,82765,82514,82565,-164.9,-0.20,
04/09/2025 23:30,82749,82844.9,82685,82765,16,0.02,
04/09/2025 23:15,83000.9,83022.2,82716.1,82764,-236.9,-0.29,
04/09/2025 23:00,83030.3,83164.9,82974.8,83000.9,-29.4,-0.04,
04/09/2025 22:45,83022.5,83108,82951,83045.3,22.8,0.03,
04/09/2025 22:30,83367.4,83470.9,83000,83018,-349.4,-0.42,
04/09/2025 22:15,83295.5,83478.5,83257,83344.9,49.4,0.06,
04/09/2025 22:00,83260.6,83452.9,83070,83294.8,34.2,0.04,
04/09/2025 21:45,82970.4,83377.1,82908,83278.4,308.0,0.37,
04/09/2025 21:30,83299.9,83316.7,82830.5,82960,-339.9,-0.41,
04/09/2025 21:15,83456.8,83575,83239,83331,-125.8,-0.15,
04/09/2025 21:00,83178,83499.9,82974,83456.8,278.8,0.33,
04/09/2025 20:45,82745,83239,82627,83189.1,444.1,0.53,
04/09/2025 20:30,82043,82746,81984.5,82746,703,0.85,
04/09/2025 20:15,82164.4,82327.6,81999,82052.1,-112.3,-0.14,
04/09/2025 20:00,82270,82489,82141,82151.1,-118.9,-0.14,
04/09/2025 19:45,82260,82475.5,82079,82300.3,40.3,0.05,
04/09/2025 19:30,82394.6,82549.9,82217.7,82262.3,-132.3,-0.16,
